east,north,cat,area
998854.51862024,913288.54805637,696468,54896.31605300
1009594.79612252,913228.55363269,696473,53996.37644500
893956.80832211,911608.70419332,696546,2299345.69696800
931967.79043214,911188.74322756,696556,834244.01608200
990169.29421546,913408.53690373,696587,83694.38349100
999499.53528588,913198.55642085,696590,57596.13487500
1019120.04223139,913138.56199717,696601,92693.77956500
1030190.32826028,913258.55084453,696610,200686.53245600
1040450.59336023,913228.55363269,696617,137690.75993600
901036.99125657,912838.58987876,696669,549863.10013600
931877.7881067,913348.54248005,696679,188987.31755900
988369.2477067,913288.54805637,696706,110692.57171300
1071321.3909855,913318.54526821,696752,80994.56466800
1114927.51766027,913168.55920901,696775,142190.45797300
869971.18859285,913048.57036164,696783,68395.41016400
1016284.96898009,913048.57036164,696838,92693.77956500
1081146.64484583,912958.57872612,696870,77394.80623800
947838.2004844,912808.59266692,696916,127791.42425400
948258.21133644,912778.59545508,696917,460769.07900100
973593.86594727,912718.6010314,696928,82794.44388300
1012654.87518742,912568.6149722,696950,356376.08454000
1022645.13331105,912928.58151428,696957,684854.04125000
950178.26094579,912088.65958276,697041,1206819.01355500
953763.35357574,913258.55084453,697043,141290.51836600
963198.59735917,913078.56757348,697048,89993.96074200
1010269.81356331,913168.55920901,697069,95393.59838700
1075731.50493197,913168.55920901,697108,100793.23603100
974808.89734069,913108.56478532,697165,54896.31605300
994714.41165009,913138.56199717,697174,53096.43683800
1035440.46391084,913138.56199717,697201,150289.91444000
1041080.60963829,913018.5731498,697202,80094.62506100
1042115.63638083,913108.56478532,697204,55796.25566000
1065471.23983202,912958.57872612,697211,90893.90035000
1083066.69445518,912928.58151428,697221,126891.48464700
1091946.9238984,913258.55084453,697227,75594.92702400
946533.16676554,912598.61218404,697271,749649.69298400
1024190.17323107,912988.57593796,697314,119691.96778700
1029395.30771891,912898.58430244,697321,69295.34977200
875131.32191797,913168.55920901,697364,281681.09712300
885421.58779306,912628.60939588,697366,241183.81479000
969438.75858955,912688.60381956,697389,141290.51836600
993844.38917085,912928.58151428,697403,272681.70104900
1016464.97363097,912808.59266692,697415,163789.00855100
1028480.28407695,912898.58430244,697428,176388.16305500
933797.83771605,912868.5870906,697493,81894.50427600
1062756.16968131,912598.61218404,697546,165588.88776600
1089516.86111157,913168.55920901,697560,83694.38349000
894751.82886348,913048.57036164,697591,55796.25566000
907907.16876502,912808.59266692,697594,190787.19677400
942303.05746995,912928.58151428,697610,89993.96074200
1047620.77862013,912718.6010314,697661,125991.54503900
1073706.45260961,913048.57036164,697670,76494.86663100
1001374.58373251,912808.59266692,697739,111592.51132100
1121617.69051784,912898.58430244,697802,169188.64619600
942783.06987229,912508.62054852,697821,107992.75289100
944418.11211775,913048.57036164,697824,55796.25566000
963843.61402481,912988.57593796,697831,64795.65173500
974118.87951233,912868.5870906,697839,98093.41720900
1052765.91155767,912508.62054852,697887,96293.53799400
1069851.35300335,912778.59545508,697894,118792.02818000
871486.22773772,912628.60939588,697915,395073.48765900
903242.04822981,912898.58430244,697923,79194.68545300
928487.7005152,912718.6010314,697931,64795.65173500
1036265.48522735,913048.57036164,697984,54896.31605300
1112632.4583616,913018.5731498,698008,59396.01409000
989764.28375099,912628.60939588,698053,77394.80623800
1017710.00579953,912898.58430244,698063,60295.95369700
1033670.41817722,912928.58151428,698076,71995.16859400
924392.59470777,912298.64006564,698134,69295.34977200
971433.81013676,912688.60381956,698160,128691.36386200
988504.25119486,912898.58430244,698171,94493.65878000
1031630.36546729,912718.6010314,698193,629057.78558900
1088091.82429214,912898.58430244,698214,319478.56063600
869761.18316683,912868.5870906,698230,96293.53799400
960363.52410787,912808.59266692,698261,62095.83291200
977523.9674914,912808.59266692,698268,98093.41720900
898246.91916799,912868.5870906,698338,73795.04780900
941973.04894335,912718.6010314,698349,62095.83291200
957873.45977075,912478.62333668,698353,71995.16859400
1062906.17355704,912898.58430244,698399,143090.39758000
1069041.3320744,912808.59266692,698406,69295.34977200
887356.63778998,912718.6010314,698433,53996.37644500
1038515.54336331,912898.58430244,698485,63895.71212700
1075596.50144381,912688.60381956,698500,398673.24608900
1096372.03823245,911968.6707354,698505,878341.05684600
1121947.69904445,912718.6010314,698519,137690.75993600
905432.10481547,912688.60381956,698538,93593.71917200
932627.80748535,912478.62333668,698548,113392.39053500
935147.87259762,912718.6010314,698551,50396.61801600
1007884.7519392,912748.59824324,698590,98093.41720900
1048850.81040112,912778.59545508,698616,69295.34977200
1052525.90535651,912628.60939588,698618,134990.94111400
1085031.74522724,912808.59266692,698630,219585.26421100
940007.99817128,912568.6149722,698672,362675.66179200
983044.11011828,912748.59824324,698693,53996.37644500
992329.35002598,912718.6010314,698697,76494.86663100
1036505.49142852,912748.59824324,698721,569661.77149900
1120237.65486112,912748.59824324,698756,141290.51836600
1028630.28795269,912598.61218404,698812,55796.25566000
1029320.30578104,912628.60939588,698813,52196.49723100
1090761.89328014,912778.59545508,698839,56696.19526800
1123222.73198815,912658.60660772,698857,128691.36386100
888571.66918339,912718.6010314,698868,231284.47910800
998839.51823267,912628.60939588,698903,73795.04780900
1039535.56971827,912718.6010314,698931,97193.47760200
1066536.26734971,912448.62612484,698938,619158.44990800
1070061.35842937,912358.63448932,698939,143090.39758000
1080261.62197902,912748.59824324,698944,63895.71212700
1100737.15101619,911158.74601572,698957,1439903.37187800
930332.74818668,911278.73486308,698986,1863774.92697500
932882.8140741,911398.72371044,698988,578661.16757400
961968.56557818,912388.63170116,698999,329377.89631700
993994.39304658,912478.62333668,699019,254682.90890100
1000054.54962608,911638.70140516,699023,428371.25313400
1018190.01820186,912418.628913,699030,194386.95520400
874681.31029078,912388.63170116,699084,138590.69954300
904562.08233623,912358.63448932,699097,379774.51433300
905402.10404032,911608.70419332,699098,1025031.21285600
967623.71169321,912718.6010314,699114,81894.50427600
1015909.95929076,912568.6149722,699138,107992.75289100
1050965.86504891,912568.6149722,699154,82794.44388300
1121212.68005337,912658.60660772,699176,82794.44388300
937907.94391106,912688.60381956,699198,74694.98741600
986629.20274823,912208.64843012,699226,52196.49723100
1015309.94378784,912478.62333668,699242,52196.49723100
1034375.43639315,912538.61776036,699253,69295.34977200
1119832.64439665,912628.60939588,699284,51296.55762300
873451.27850979,912388.63170116,699291,325778.13788800
897661.90405264,912238.64564196,699303,294280.25162800
989764.28375099,912178.65121828,699331,1902472.33009400
1117567.58587312,912598.61218404,699384,118792.02818000
910277.23000155,912148.65400644,699405,175488.22344800
947898.20203469,912568.6149722,699416,54896.31605300
1068861.32742353,912538.61776036,699481,404972.82334000
1110952.41495342,912448.62612484,699502,58496.07448300
935297.87647335,912208.64843012,699538,276281.45947900
943773.09545211,910708.78783811,699539,4195518.44981000
958263.46984765,912388.63170116,699545,137690.75993600
1124032.75291709,912208.64843012,699609,74694.98741600
899191.94358509,912508.62054852,699622,264582.24458300
1054685.96116702,912298.64006564,699684,232184.41871500
1113877.49053016,912568.6149722,699698,51296.55762300
959358.49814048,912238.64564196,699723,331177.77553200
979549.01981376,912148.65400644,699736,169188.64619600
1021895.1139324,912418.628913,699754,51296.55762300
1072926.43245581,912088.65958276,699775,392373.66883700
1093011.95141609,912508.62054852,699780,65695.59134200
1120792.66920132,912478.62333668,699796,159289.31051400
1121752.694006,912388.63170116,699798,65695.59134200
898666.93002004,912328.63727748,699812,50396.61801600
948363.21404945,912298.64006564,699829,121491.84700200
969228.75316352,912238.64564196,699838,155689.55208400
972258.83145327,909718.87984739,699840,2454135.30944500
1068156.30920759,912238.64564196,699902,157489.43129900
1071426.39369851,912328.63727748,699905,106192.87367600
1124287.75950584,912148.65400644,699927,55796.25566000
931292.77299136,911758.69025252,699946,105292.93406900
1030400.3336863,912418.628913,699985,53996.37644500
1031240.35539039,912298.64006564,699988,112492.45092800
1051715.88442756,912448.62612484,699997,76494.86663100
1090911.89715587,912388.63170116,700015,80994.56466800
877501.3831545,911908.67631172,700038,179087.98187800
927647.67881111,912088.65958276,700050,198886.65324100
951528.29582736,912328.63727748,700058,54896.31605300
1020065.06664849,912118.6567946,700097,152989.73326200
1101367.16729426,912418.628913,700137,53996.37644500
895786.85560602,911938.67352356,700163,174588.28384000
998074.49846644,912238.64564196,700208,83694.38349000
1006009.70349257,911758.69025252,700210,406772.70255600
1046225.74257584,912268.6428538,700236,56696.19526800
1108102.34131455,912088.65958276,700249,106192.87367600
1122172.70485804,912418.628913,700258,108892.69249800
896641.87769768,912388.63170116,700273,96293.53799400
1021475.10308035,912388.63170116,700330,78294.74584600
1033775.42089023,911938.67352356,700345,1663088.39451900
1062801.17084403,912238.64564196,700360,234884.23753700
1063476.18828481,912358.63448932,700361,127791.42425400
888721.67305912,912208.64843012,700379,76494.86663100
903107.04474165,912208.64843012,700383,176388.16305500
987364.22173931,912238.64564196,700416,127791.42425400
1093881.97389532,912058.66237092,700459,208785.98892200
1117582.5862607,911878.67909988,700465,195286.89481100
974403.88687622,912238.64564196,700500,53096.43683800
981529.0709734,912088.65958276,700505,98093.41720900
992599.35700229,912208.64843012,700511,50396.61801600
1019450.050758,912328.63727748,700530,54896.31605300
1046885.75962905,912058.66237092,700560,200686.53245500
874081.29478786,911998.66794724,700593,52196.49723100
906647.13620888,911938.67352356,700602,159289.31051400
986899.20972454,911578.70698148,700630,1425504.33816000
1052255.89838019,912268.6428538,700664,86394.20231300
1077591.55299102,911968.6707354,700675,302379.70809400
1119127.62618072,912238.64564196,700696,58496.07448300
968133.72487069,912148.65400644,700727,105292.93406900
1025390.20423691,911908.67631172,700756,61195.89330500
1063176.18053335,911818.6846762,700779,66595.53094900
891016.7323578,911848.68188804,700816,84594.32309800
936572.90941706,912148.65400644,700834,430171.13234900
944013.10165328,912148.65400644,700837,314978.86259800
976368.93764828,911878.67909988,700852,274481.58026400
1039760.57553187,912208.64843012,700893,55796.25566000
1064076.20378773,912028.66515908,700902,189887.25716700
1071696.40067483,911998.66794724,700906,289780.55359100
869536.17735323,912208.64843012,700929,80094.62506100
913997.32611966,911938.67352356,700942,67495.47055700
1026095.22245284,911638.70140516,700983,140390.57875800
1028195.27671307,912118.6567946,700988,72895.10820100
1053995.94333866,911968.6707354,701002,197086.77402600
1118587.61222809,911998.66794724,701016,146690.15601000
896236.86723321,911998.66794724,701026,302379.70809400
1024310.17633166,911968.6707354,701069,76494.86663100
869926.18743013,912058.66237092,701115,83694.38349000
911102.25131807,911398.72371044,701125,376174.75590300
951483.29466464,911998.66794724,701137,62995.77252000
1029020.29802958,912028.66515908,701171,202486.41167100
907067.14706093,912028.66515908,701238,80094.62506100
910877.24550447,909658.88542371,701240,5008163.91531400
935732.88771297,912088.65958276,701243,72895.10820100
963243.59852189,911878.67909988,701259,107992.75289100
1021325.09920462,911998.66794724,701289,174588.28384000
1025795.21470138,911878.67909988,701291,195286.89481100
1040255.58832178,911938.67352356,701296,66595.53094900
1080291.62275417,911818.6846762,701308,59396.01409000
940548.01212391,910888.77110916,701346,1488500.11068000
941808.04468004,911968.6707354,701349,53096.43683800
954348.36869109,910828.77668548,701356,1737783.38193500
990934.31398168,911998.66794724,701368,58496.07448300
1052765.91155767,912088.65958276,701402,70195.28937900
1072101.4111393,911848.68188804,701409,91793.83995700
1124362.7614437,911938.67352356,701423,116992.14896500
871726.23393889,912028.66515908,701424,95393.59838700
896881.88389885,910198.83523683,701439,2923003.84491300
998899.51978296,911968.6707354,701481,100793.23603100
1030790.3437632,911938.67352356,701513,114292.33014300
1088811.84289564,911938.67352356,701529,748749.75337700
1089531.86149915,911788.68746436,701530,96293.53799400
1120582.6637753,911758.69025252,701539,98093.41720900
934922.86678403,911548.70976964,701560,113392.39053500
939452.98383108,911968.6707354,701561,56696.19526800
940083.00010915,911908.67631172,701562,81894.50427600
942333.0582451,911998.66794724,701565,65695.59134200
947448.1904075,910528.80456707,701567,1414705.06287000
957858.45938317,912028.66515908,701572,84594.32309800
1015534.94960144,911608.70419332,701615,232184.41871600
1066146.25727281,911938.67352356,701633,75594.92702400
983914.13259751,911968.6707354,701708,76494.86663100
1045955.73559952,911428.72092228,701739,280781.15751600
1091136.90296946,911908.67631172,701751,51296.55762300
1122142.70408289,911818.6846762,701758,334777.53396200
1122877.72307397,911728.69304068,701759,118792.02818000
904457.07962322,908998.94676323,701776,7114022.59668500
